,Unnamed: 0,longitude,latitude,elevation,landcover,surface_pressure,ghi,air_temperature,dew_point,surface_albedo,cloud_type,wind_speed,relative_humidity,dni,solar_zenith_angle,total_precipitable_water,dhi,clearsky_dhi,clearsky_ghi,clearsky_dni,aod,cloud_press_acha,dbscan_cluster,kmeans_cluster,cld_opd_dcomp,cld_reff_dcomp,wind_direction,ozone,ssa
205,456043,-159.18,59.13,38.75,210,1006.6666666666666,104.0,1.716666666666667,-0.7833333333333334,0.2411111111111111,4.833333333333333,4.466666666666668,84.80277777777778,103.44444444444444,90.165,1.166666666666667,63.388888888888886,33.388888888888886,174.33333333333334,336.8333333333333,0.0654722222222222,219.44444444444449,-1,3,3.0555555555555554,5.111111111111111,153.05555555555554,0.35899999999999993,0.9511111111111111
206,459775,-136.34,59.25,1183.72,220,875.8333333333334,86.27777777777777,-4.305555555555555,-5.666666666666666,0.595,5.611111111111111,1.75,90.50944444444444,71.0,90.135,0.9388888888888888,64.72222222222223,27.666666666666668,169.44444444444446,316.22222222222223,0.0394333333333333,181.5,-1,3,6.636666666666667,8.945,148.11111111111111,0.33944444444444444,0.9377777777777777
207,464143,-159.02,59.41,267.52,130,976.7222222222222,113.61111111111111,-0.5222222222222221,-2.2777777777777777,0.3455555555555555,4.166666666666667,3.811111111111112,89.3161111111111,119.94444444444444,90.16444444444444,1.0277777777777777,60.833333333333336,32.72222222222222,175.88888888888889,345.3888888888889,0.0596555555555555,175.0,-1,3,2.5,4.666666666666667,151.22222222222223,0.3591111111111111,0.9511111111111111
208,467781,-154.9,59.53,14.0,210,997.3333333333334,106.55555555555556,1.0944444444444452,-1.811111111111111,0.14,5.722222222222222,3.138888888888889,81.85222222222222,133.88888888888889,90.16944444444444,1.1444444444444444,54.66666666666666,32.388888888888886,170.27777777777777,331.3888888888889,0.0610666666666666,281.94444444444446,-1,3,9.8,8.487777777777778,153.27777777777777,0.35938888888888887,0.9500000000000001
209,471887,-135.46,59.65,929.52,220,897.4444444444445,79.66666666666667,-3.2666666666666666,-6.472222222222221,0.3311111111111111,5.333333333333333,1.6,79.27055555555555,65.27777777777777,90.10222222222222,0.9833333333333332,51.94444444444444,26.11111111111111,165.66666666666666,308.27777777777777,0.0435888888888888,210.83333333333331,-1,3,19.499444444444446,8.391111111111112,123.38888888888889,0.33955555555555555,0.9394444444444444
210,476925,-160.18,59.81,605.16,150,938.8333333333334,117.83333333333331,-2.488888888888889,-3.45,0.3638888888888889,5.5,4.25,93.75833333333334,105.88888888888889,90.16555555555556,0.9000000000000001,62.61111111111112,31.38888888888889,176.83333333333334,354.27777777777777,0.0551055555555555,263.8888888888889,-1,3,3.611111111111111,5.555555555555555,143.16666666666666,0.35961111111111116,0.9466666666666667
211,480143,-144.5,59.89,184.875,210,996.5,98.77777777777776,6.311111111111111,4.250000000000001,0.1105555555555555,5.166666666666667,4.505555555555556,87.27944444444444,97.77777777777776,90.16944444444442,1.4222222222222225,55.16666666666666,31.05555555555556,162.0,298.6111111111111,0.0774111111111111,130.66666666666666,-1,3,2.868333333333333,6.911666666666666,157.88888888888889,0.3547222222222222,0.9549999999999998
212,484178,-104.98,33.41,1427.32,130,853.3333333333334,177.33333333333334,14.761111111111113,0.2944444444444447,0.1866666666666666,2.6666666666666665,3.083333333333333,46.17166666666667,233.94444444444449,90.11555555555556,1.5388888888888888,57.94444444444444,35.166666666666664,265.27777777777777,383.8888888888889,0.0704388888888888,68.05555555555556,-1,1,6.182777777777777,2.461111111111111,185.27777777777777,0.2861666666666667,0.926111111111111
213,486419,-104.9,37.09,2313.0,70,776.3888888888889,173.27777777777777,8.600000000000001,-4.222222222222222,0.1494444444444444,2.055555555555556,2.1166666666666667,47.13777777777778,242.72222222222223,90.16833333333336,0.9222222222222224,55.22222222222222,37.77777777777778,258.5,395.77777777777777,0.0642611111111111,80.94444444444444,-1,4,7.205555555555555,6.594444444444444,220.77777777777777,0.29488888888888887,0.9199999999999999
214,488655,-104.82,45.05,1170.56,130,885.8333333333334,148.88888888888889,7.072222222222223,-0.0444444444444444,0.3694444444444444,3.388888888888889,2.638888888888889,66.10666666666667,221.11111111111111,90.19333333333331,1.2833333333333334,42.94444444444444,38.333333333333336,225.05555555555557,376.1666666666667,0.0971444444444444,138.33333333333334,-1,4,5.765,10.233888888888888,199.0,0.3204444444444444,0.9305555555555558
215,490888,-104.74,45.29,1119.76,130,889.8888888888889,146.44444444444446,6.822222222222222,-0.0388888888888888,0.3077777777777777,4.166666666666667,2.761111111111111,66.89833333333334,225.38888888888889,90.19444444444444,1.3111111111111111,40.16666666666666,39.61111111111112,222.88888888888889,371.8888888888889,0.1021833333333333,108.5,-1,4,6.943333333333333,9.617222222222223,195.5,0.32183333333333336,0.9300000000000002
216,493024,-104.66,40.33,1427.05,14,848.5555555555555,161.38888888888889,10.394444444444444,-1.4888888888888887,0.246111111111111,2.888888888888889,2.6,49.392222222222216,194.38888888888889,90.18055555555556,1.1,69.66666666666667,35.05555555555556,246.77777777777777,395.27777777777777,0.0652777777777777,128.94444444444446,-1,4,5.648333333333333,10.626111111111111,155.83333333333334,0.3065,0.9127777777777778
217,495242,-104.58,30.17,1181.16,130,875.6111111111111,251.0,18.316666666666663,3.4888888888888885,0.1455555555555555,2.0,2.8722222222222222,45.22444444444445,308.8888888888889,90.13611111111112,1.877777777777778,42.22222222222222,34.888888888888886,270.22222222222223,383.3333333333333,0.0700833333333333,43.61111111111112,-1,1,0.9594444444444444,2.8466666666666662,183.05555555555554,0.2804444444444445,0.9283333333333333
218,497320,-104.5,45.49,1019.7,130,900.6666666666666,148.33333333333334,6.966666666666666,-0.0944444444444445,0.3977777777777778,4.0,2.988888888888889,65.62388888888889,233.16666666666663,90.195,1.3777777777777778,43.66666666666666,42.11111111111112,220.5,364.6666666666667,0.1132611111111111,86.16666666666667,-1,2,4.960555555555556,10.146666666666667,204.94444444444446,0.3228333333333333,0.9311111111111112
219,499464,-104.42,35.49,1476.56,130,842.8333333333334,194.83333333333331,13.316666666666666,-0.4888888888888889,0.1344444444444444,3.8333333333333335,3.266666666666667,46.21555555555555,219.05555555555557,90.16,1.2944444444444445,79.05555555555556,32.333333333333336,262.1111111111111,398.77777777777777,0.0588277777777777,62.5,-1,1,1.8899999999999997,7.027222222222223,175.83333333333334,0.293,0.9205555555555556
220,501565,-104.34,38.65,1682.64,110,827.8333333333334,197.0,10.47222222222222,-2.144444444444444,0.2772222222222222,2.2777777777777777,2.85,49.961666666666666,258.1666666666667,90.17555555555556,1.1277777777777775,79.5,38.22222222222222,253.11111111111111,395.3333333333333,0.0759444444444444,45.55555555555556,-1,1,1.9194444444444443,4.114444444444445,191.05555555555554,0.3022777777777778,0.9133333333333334
